Date	Dow_Jones	P/E	P/B	Div Yield	Symbol	Expiry	Close	Open Interest	Change in OI	SMA	EMA	upper_band	middle_band	lower_band	PercentageChange	Vix
13-07-2018	25004	27.38	3.71	1.18	NIFTY	26-07-2018	11020	25203825	40875	10734.524	10953.45486	11016.12138	10791.0325	10565.94362	0.034040622	12.3025
16-07-2018	25041	27.17	3.68	1.19	NIFTY	26-07-2018	10944.25	24467100	-736725	10738.612	10950.38657	11033.54266	10798.765	10563.98734	-0.68738657	12.9475
17-07-2018	25106	27.35	3.7	1.19	NIFTY	26-07-2018	11023.75	25041375	574275	10744.386	10974.84105	11065.10763	10813.96	10562.81237	0.726408845	12.825
18-07-2018	25161	27.28	3.7	1.19	NIFTY	26-07-2018	10978.6	24518700	-522675	10748.572	10976.09403	11084.19169	10823.3575	10562.52331	-0.409570246	13.6825
19-07-2018	25059	27.22	3.69	1.19	NIFTY	26-07-2018	10973.55	23893725	-624975	10753.545	10975.24602	11100.69743	10835.1775	10569.65757	-0.045998579	13.5925
20-07-2018	25030	27.36	3.59	1.22	NIFTY	26-07-2018	11024.85	24098925	205200	10757.64	10991.78068	11122.80744	10844.7225	10566.63756	0.467487732	13.535
23-07-2018	25033	27.54	3.61	1.21	NIFTY	26-07-2018	11099.4	22482375	-1616550	10763.334	11027.65379	11157.81525	10861.81	10565.80475	0.676199676	13.005
24-07-2018	25214	27.66	3.63	1.2	NIFTY	26-07-2018	11142	18674175	-3808200	10769.802	11065.76919	11196.96951	10880.565	10564.16049	0.38380453	12.4675
25-07-2018	25403	27.66	3.63	1.2	NIFTY	26-07-2018	11136.4	14189325	-4484850	10777.305	11089.31279	11223.83681	10903.7125	10583.58819	-0.050260276	12.2075
26-07-2018	25525	27.75	3.64	1.2	NIFTY	26-07-2018	11161.9	7741200	-6448125	10786.619	11113.50853	11237.10328	10932.2875	10627.47172	0.228978844	12.0275
27-07-2018	25414	28.02	3.67	1.19	NIFTY	30-08-2018	11306.7	22790325	1972875	10800.812	11177.90569	11288.34421	10962.8825	10637.42079	1.297270178	12.31
30-07-2018	25285	28.12	3.69	1.19	NIFTY	30-08-2018	11338.5	23789175	998850	10816.807	11231.43712	11329.99474	10996.895	10663.79526	0.281249171	12.585
31-07-2018	25395	28.22	3.7	1.18	NIFTY	30-08-2018	11371.6	25036275	1247100	10833.182	11278.15808	11375.60379	11029.2775	10682.95121	0.29192574	12.48
01-08-2018	25289	28.14	3.69	1.19	NIFTY	30-08-2018	11374.3	25881600	845325	10852.136	11310.20539	11415.5278	11059.425	10703.3222	0.023743361	12.53
02-08-2018	25305	27.89	3.66	1.2	NIFTY	30-08-2018	11282.3	25469475	-412125	10867.678	11300.90359	11425.06346	11085.9525	10746.84154	-0.808840984	12.555
03-08-2018	25410	28.23	3.7	1.18	NIFTY	30-08-2018	11395.75	26217000	747525	10883.545	11332.51906	11450.67958	11116.82	10782.96042	1.005557377	12.0775
06-08-2018	25468	28.26	3.71	1.18	NIFTY	30-08-2018	11414.25	26354775	137775	10898.253	11359.76271	11480.5085	11144.54	10808.5715	0.162341224	12.5625
07-08-2018	25600	28.26	3.71	1.18	NIFTY	30-08-2018	11418.35	26678700	323925	10914.309	11379.29181	11511.45708	11168.065	10824.67292	0.035920012	12.5775
08-08-2018	25536	28.23	3.73	1.17	NIFTY	30-08-2018	11467.65	27559425	880725	10931.572	11408.74454	11544.57261	11194.5175	10844.46239	0.431761156	12.54
09-08-2018	25493	28.11	3.74	1.17	NIFTY	30-08-2018	11487.55	28166700	607275	10946.783	11435.01302	11580.20829	11218.0825	10855.95671	0.17353163	12.6775
10-08-2018	25331	27.83	3.72	1.18	NIFTY	30-08-2018	11439.25	28330350	163650	10961.89	11436.42535	11601.41644	11239.045	10876.67356	-0.420455188	12.85
13-08-2018	25215	27.8	3.7	1.18	NIFTY	30-08-2018	11381.15	28053525	-276825	10977.539	11418.00023	11601.56902	11260.89	10920.21098	-0.507900431	13.4
14-08-2018	25294	28.02	3.72	1.18	NIFTY	30-08-2018	11463.45	28432875	379350	10994.879	11433.15016	11616.17347	11282.875	10949.57653	0.723125519	13.2825
15-08-2018	25187															
16-08-2018	25592	27.9	3.71	1.18	NIFTY	30-08-2018	11410.9	28740075	307200	11009.372	11425.73344	11611.05233	11304.49	10997.92767	-0.458413479	13.645
17-08-2018	25674	28.11	3.74	1.17	NIFTY	30-08-2018	11488.45	29561625	821550	11023.837	11446.63896	11606.26623	11330.235	11054.20377	0.679613352	13.16
20-08-2018	25758	28.25	3.76	1.16	NIFTY	30-08-2018	11578.95	30010500	448875	11040.454	11490.74264	11616.47975	11357.94	11099.40025	0.787747694	13.0325
21-08-2018	25807	28.29	3.77	1.16	NIFTY	30-08-2018	11586.55	30169950	159450	11056.469	11522.67843	11630.39742	11382.2975	11134.19758	0.065636349	12.9025
22-08-2018	25717															
23-08-2018	25671	28.32	3.77	1.16	NIFTY	30-08-2018	11595.4	30267300	97350	11071.596	11546.91895	11643.78084	11404.9675	11166.15416	0.076381667	12.7575
24-08-2018	25792	28.06	3.76	1.16	NIFTY	30-08-2018	11571.6	29527350	-739950	11086.131	11555.14597	11641.82143	11426.7275	11211.63357	-0.205253808	12.4075
27-08-2018	26077	28.72	3.81	1.15	NIFTY	30-08-2018	11705.35	27169500	-2357850	11103.96	11605.21398	11665.58703	11453.9	11242.21297	1.155847074	12.2375
28-08-2018	26085	28.66	3.82	1.15	NIFTY	30-08-2018	11752.45	21851700	-5317800	11122.716	11654.29265	11713.50021	11476.1875	11238.87479	0.402380108	12.425
29-08-2018	26147	28.55	3.76	1.14	NIFTY	30-08-2018	11707.1	16203375	-5648325	11141.066	11671.8951	11743.27632	11494.6175	11245.95868	-0.385876987	12.435
30-08-2018	26010	28.51	3.76	1.15	NIFTY	30-08-2018	11676.85	11208450	-4994925	11160.206	11673.54673	11763.87707	11509.88	11255.88293	-0.258390208	12.4125
31-08-2018	25988	28.4	3.76	1.15	NIFTY	27-09-2018	11735.3	25285125	1538550	11179.099	11694.13116	11791.93331	11527.93	11263.92669	0.50056308	12.5975
02-09-2018	26012															
03-09-2018	26012	28.16	3.73	1.16	NIFTY	27-09-2018	11641.75	25400175	115050	11197.191	11676.67077	11788.65728	11545.9025	11303.14772	-0.79716752	13.3925
04-09-2018	25985	28.01	3.71	1.16	NIFTY	27-09-2018	11573.1	25474350	74175	11211.974	11642.14718	11787.69518	11554.77	11321.84482	-0.589687976	13.7825
05-09-2018	25973	27.9	3.69	1.17	NIFTY	27-09-2018	11518.25	26843850	1369500	11227.186	11600.84812	11784.61093	11559.97	11335.32907	-0.473943887	13.65
06-09-2018	26025	28.05	3.71	1.16	NIFTY	27-09-2018	11567.15	27699225	855375	11243.191	11589.61541	11782.44767	11567.41	11352.37233	0.424543659	13.7225
07-09-2018	25959	28.17	3.73	1.15	NIFTY	27-09-2018	11632.95	28338750	639525	11262.381	11604.06028	11787.42165	11575.675	11363.92835	0.56885231	13.89
10-09-2018	25905	27.81	3.68	1.17	NIFTY	27-09-2018	11492.7	28161075	-177675	11280.427	11566.94018	11787.26197	11575.9325	11364.60303	-1.20562712	15.2025
11-09-2018	26002	27.44	3.63	1.19	NIFTY	27-09-2018	11336.25	27835125	-325950	11293.256	11490.04346	11799.49012	11570.7825	11342.07488	-1.361298911	15.33
12-09-2018	26014	27.64	3.66	1.18	NIFTY	27-09-2018	11417.35	27195825	-639300	11308.438	11465.8123	11795.77467	11572.5925	11349.41033	0.715404124	14.25
13-09-2018	26160															
14-09-2018	26158	28	3.71	1.16	NIFTY	27-09-2018	11547.3	26679750	-516075	11324.905	11492.97487	11794.69667	11576.785	11358.87333	1.138180051	13.8425
17-09-2018	26076	27.66	3.66	1.18	NIFTY	27-09-2018	11407.7	26427600	-252150	11337.632	11464.54991	11795.02778	11576.625	11358.22222	-1.208940618	14.495
18-09-2018	26274	27.42	3.63	1.19	NIFTY	27-09-2018	11310.2	26291175	-136425	11348.801	11413.09994	11812.70951	11567.7125	11322.71549	-0.85468587	14.415
19-09-2018	26434	27.31	3.61	1.19	NIFTY	27-09-2018	11272.8	25601100	-690075	11358.689	11366.33329	11828.9112	11552.405	11275.8988	-0.330674966	14.005
20-09-2018	26696															
21-09-2018	26772	27.09	3.59	1.2	NIFTY	27-09-2018	11166.35	23382075	-2219025	11364.819	11299.6722	11854.29516	11531.395	11208.49484	-0.944308424	15.535
24-09-2018	26610	26.66	3.53	1.22	NIFTY	27-09-2018	10997.95	20627400	-2754675	11365.821	11199.09813	11897.48769	11501.5225	11105.55731	-1.508102469	17.4275
25-09-2018	26520	26.91	3.56	1.21	NIFTY	27-09-2018	11086.7	17280975	-3346425	11368.783	11161.63209	11910.71783	11477.2775	11043.83717	0.806968571	16.6825
26-09-2018	26419	26.87	3.5	1.22	NIFTY	27-09-2018	11062.45	14446725	-2834250	11369.707	11128.57139	11900.92881	11445.1325	10989.33619	-0.218730551	17.0875
27-09-2018	26473	26.69	3.47	1.23	NIFTY	27-09-2018	10974.2	10293450	-4153275	11368.791	11077.11426	11882.83328	11406.22	10929.60672	-0.797743719	16.9225
28-09-2018	26476	26.44	3.47	1.23	NIFTY	25-10-2018	10954.3	16608675	104025	11368.992	11036.17617	11862.78009	11368.58	10874.37991	-0.181334403	16.995
01-10-2018	26678	26.62	3.5	1.22	NIFTY	25-10-2018	11061.8	16109625	-499050	11369.753	11044.71745	11827.99847	11337.8275	10847.65653	0.98134979	16.835
02-10-2018	26807															
03-10-2018	26872	26.26	3.45	1.24	NIFTY	25-10-2018	10893.6	16888875	779250	11368.053	10994.34497	11786.71472	11295.7425	10804.77028	-1.520548193	18.1175
04-10-2018	26652	25.63	3.37	1.27	NIFTY	25-10-2018	10631.25	18616875	1728000	11361.207	10873.31331	11788.54837	11245.2175	10701.88663	-2.408294779	18.915
05-10-2018	26492	24.95	3.28	1.3	NIFTY	25-10-2018	10347.15	20193750	1576875	11347.653	10697.92554	11831.98062	11183.92	10535.85938	-2.672310406	19.7325
08-10-2018	26544	25.03	3.29	1.3	NIFTY	25-10-2018	10379	20322150	128400	11333.245	10591.61703	11844.05414	11126.9575	10409.86086	0.307814229	20.1475
09-10-2018	26481	24.91	3.27	1.3	NIFTY	25-10-2018	10314.4	19539000	-783150	11316.693	10499.21135	11833.62476	11064.32	10295.01524	-0.622410637	19.755
10-10-2018	25519	25.3	3.32	1.28	NIFTY	25-10-2018	10465.75	19742625	203625	11303.28	10488.05757	11770.94069	11005.96	10240.97931	1.467366013	17.9075
11-10-2018	25185	24.75	3.25	1.31	NIFTY	25-10-2018	10252.05	19704525	-38100	11285.083	10409.38838	11741.48391	10943.9275	10146.37109	-2.041898574	20.5475
12-10-2018	25316	25.33	3.33	1.28	NIFTY	25-10-2018	10486.55	19254525	-450000	11268.68	10435.10892	11701.39985	10901.4425	10101.48515	2.287347409	18.6275
15-10-2018	25201	25.42	3.34	1.28	NIFTY	25-10-2018	10517.45	19787700	533175	11252.259	10462.55595	11636.24972	10856.4475	10076.64528	0.294663164	18.885
16-10-2018	25782	25.52	3.36	1.27	NIFTY	25-10-2018	10589.85	20621025	833325	11236.624	10504.9873	11528.07747	10808.575	10089.07253	0.688379788	17.3725
17-10-2018	25736	25.19	3.32	1.29	NIFTY	25-10-2018	10443.95	20314500	-306525	11218.017	10484.64153	11440.97239	10760.3875	10079.80261	-1.37773434	17.98
18-10-2018	25381															
19-10-2018	25428	24.83	3.27	1.3	NIFTY	25-10-2018	10303.2	19529550	-784950	11198.435	10424.16102	11369.12826	10710.0375	10050.94674	-1.347670182	19.7875
22-10-2018	25294	24.65	3.26	1.31	NIFTY	25-10-2018	10231.95	17153025	-2376525	11175.159	10360.09068	11295.12932	10657.995	10020.86068	-0.691532728	21.3575
23-10-2018	25244	24.41	3.22	1.32	NIFTY	25-10-2018	10147.9	13082325	-4070700	11149.832	10289.36045	11236.29596	10607.0725	9977.84904	-0.821446547	19.0375
24-10-2018	24616	24.6	3.25	1.31	NIFTY	25-10-2018	10228.55	9104925	-3977400	11126.036	10269.0903	11191.5802	10568.6025	9945.624803	0.794745711	18.88
25-10-2018	24877	24.36	3.22	1.33	NIFTY	25-10-2018	10121.4	7021275	-2083650	11099.111	10219.8602	11124.56939	10520.3375	9916.105606	-1.047558061	18.9625
26-10-2018	24746	24.12	3.19	1.34	NIFTY	29-11-2018	10054.1	22139175	760350	11070.442	10164.6068	11052.69506	10469.92	9887.144938	-0.664927777	19.2325
29-10-2018	24431	24.65	3.26	1.31	NIFTY	29-11-2018	10283.95	22080000	-59175	11047.336	10204.38787	10974.77716	10435.4075	9896.037843	2.286132026	19.825
30-10-2018	24859	24.55	3.24	1.32	NIFTY	29-11-2018	10229.25	21837450	-242550	11024.298	10212.67524	10889.37225	10399.155	9908.937752	-0.531896791	20.5025
31-10-2018	25077	25	3.29	1.27	NIFTY	29-11-2018	10398.4	23047500	1210050	11002.997	10274.5835	10750.81274	10365.985	9981.15726	1.653591417	19.7975
01-11-2018	25325	24.98	3.29	1.27	NIFTY	29-11-2018	10413.45	23005650	-41850	10983.048	10320.87233	10642.91274	10341.9775	10041.04226	0.144733805	19.1925
02-11-2018	25241	25.4	3.35	1.25	NIFTY	29-11-2018	10577.05	23595900	590250	10964.82	10406.26489	10630.55557	10339.2675	10047.97943	1.571045139	18.23
05-11-2018	25441	25.33	3.34	1.26	NIFTY	29-11-2018	10550.95	23758050	162150	10944.26	10454.49326	10655.0436	10349.4575	10043.8714	-0.246760675	19.4825
06-11-2018	25641	25.32	3.34	1.26	NIFTY	29-11-2018	10554.85	23609550	-148500	10923.626	10487.94551	10676.58363	10358.25	10039.91637	0.036963496	18.505
07-11-2018	26182	25.49	3.36	1.25	NIFTY	29-11-2018	10614.55	23795700	186150	10904.009	10530.147	10709.69289	10373.2575	10036.82211	0.565616754	17.8775
08-11-2018	26200															
09-11-2018	25973	25.46	3.35	1.25	NIFTY	29-11-2018	10623.75	23708400	-87300	10885.052	10561.348	10732.9777	10381.1575	10029.3373	0.086673481	17.765
12-11-2018	25381	25.21	3.32	1.26	NIFTY	29-11-2018	10503.85	24247275	538875	10861.022	10542.182	10744.20486	10393.7475	10043.29014	-1.128603365	19.3675
13-11-2018	25330	25.45	3.35	1.25	NIFTY	29-11-2018	10615.95	24051150	-196125	10838.292	10566.77133	10761.88758	10400.2175	10038.54742	1.067227731	18.695
14-11-2018	25044	25.43	3.35	1.25	NIFTY	29-11-2018	10605	23748750	-302400	10816.25	10579.51422	10773.87414	10404.595	10035.31586	-0.10314668	18.825
15-11-2018	25305	25.53	3.36	1.25	NIFTY	29-11-2018	10630.55	23674650	-74100	10795.324	10596.52615	10780.39165	10406.63	10032.86835	0.240924092	18.455
16-11-2018	25451	25.69	3.38	1.24	NIFTY	29-11-2018	10687.25	24242250	567600	10774.363	10626.76743	10811.95753	10418.795	10025.63247	0.533368452	18.35
19-11-2018	25029	25.88	3.41	1.23	NIFTY	29-11-2018	10768.15	24769350	527100	10756.891	10673.89495	10859.35813	10442.0425	10024.72687	0.756976771	19.255
20-11-2018	24437	25.62	3.37	1.25	NIFTY	29-11-2018	10671.95	24034200	-735150	10738.868	10673.24664	10881.12769	10464.0425	10046.95731	-0.893375371	19.3275
21-11-2018	24465	25.55	3.35	1.25	NIFTY	29-11-2018	10621.6	23409075	-625125	10720.935	10656.03109	10883.57065	10487.7275	10091.88435	-0.471797563	19.555
22-11-2018	24399	25.43	3.33	1.26	NIFTY	29-11-2018	10524.7	22878000	-531075	10700.086	10612.25406	10880.23004	10502.535	10124.83996	-0.912291933	19.16
23-11-2018	24260															
26-11-2018	24599	25.71	3.36	1.25	NIFTY	29-11-2018	10639.2	22241250	-636750	10680.211	10621.23604	10867.03254	10528.425	10189.81746	1.087916995	20.4025
27-11-2018	24742	25.85	3.38	1.24	NIFTY	29-11-2018	10684.85	18239175	-4002075	10664.054	10642.44069	10825.61928	10559.9625	10294.30572	0.429073615	18.315
28-11-2018	25344	25.96	3.39	1.24	NIFTY	29-11-2018	10717.9	13195650	-5043525	10651.687	10667.5938	10823.40919	10581.66	10339.91081	0.309316462	17.96
29-11-2018	25391	26.27	3.43	1.22	NIFTY	29-11-2018	10855.45	7937175	-5258475	10640.449	10730.21253	10824.3347	10612.97	10401.6053	1.283367078	18.6975
30-11-2018	25539	26.31	3.44	1.22	NIFTY	27-12-2018	10900.65	19443300	132750	10627.516	10787.02502	10860.56033	10638.0825	10415.60467	0.416380712	19.1625
03-12-2018	25846	26.33	3.44	1.22	NIFTY	27-12-2018	10924	19832625	389325	10617.842	10832.68335	10894.14759	10663.61	10433.07241	0.21420741	18.2225
04-12-2018	25046	26.3	3.44	1.22	NIFTY	27-12-2018	10907.75	20070525	237900	10609.793	10857.70556	10930.09759	10680.145	10430.19241	-0.148755035	18.1075
05-12-2018	25046	26.09	3.41	1.23	NIFTY	27-12-2018	10827.65	20331000	260475	10600.89	10847.68704	10944.42749	10693.98	10443.53251	-0.734340263	18.39
06-12-2018	24907	25.65	3.35	1.25	NIFTY	27-12-2018	10626.3	21399525	1068525	10590.089	10773.89136	10941.92431	10697.5525	10453.18069	-1.859590955	19.305
07-12-2018	24432	25.87	3.38	1.24	NIFTY	27-12-2018	10735.15	22035750	636225	10584.833	10760.97757	10945.40261	10703.5825	10461.76239	1.024345257	18.59
10-12-2018	24490	25.37	3.32	1.27	NIFTY	27-12-2018	10514.7	21685650	-350100	10573.393	10678.88505	10951.54413	10698.13	10444.71587	-2.053534417	20.4375
11-12-2018	24422	25.52	3.34	1.26	NIFTY	27-12-2018	10581.1	21229425	-456225	10563.766	10646.29003	10945.60963	10701.9925	10458.37537	0.631496857	17.945
12-12-2018	24566	25.98	3.4	1.24	NIFTY	27-12-2018	10783.65	21523050	293625	10559.955	10692.07669	10953.11399	10710.3775	10467.64101	1.914262222	15.81
13-12-2018	24571	26.11	3.41	1.23	NIFTY	27-12-2018	10824.95	21558225	35175	10557.368	10736.36779	10963.9481	10721.375	10478.8019	0.382987207	15.55
14-12-2018	24113	26.14	3.42	1.23	NIFTY	27-12-2018	10820.3	21025875	-532350	10552.538	10764.3452	10973.32704	10730.8625	10488.39796	-0.042956319	15.1575
17-12-2018	23672	26.34	3.44	1.22	NIFTY	27-12-2018	10910.5	20939325	-86550	10552.876	10813.06346	10995.72594	10742.025	10488.32406	0.833618292	14.54
18-12-2018	23602	26.39	3.45	1.22	NIFTY	27-12-2018	10935.05	21129000	189675	10558.952	10853.72564	11017.57935	10750.37	10483.16065	0.225012603	14.5775
19-12-2018	23316	26.53	3.47	1.21	NIFTY	27-12-2018	10986.5	21244425	115425	10571.739	10897.98376	11049.52819	10766.0975	10482.66681	0.470505393	14.66
20-12-2018	23002	26.5	3.46	1.21	NIFTY	27-12-2018	10978.2	21026025	-218400	10583.723	10924.72251	11073.55296	10783.9275	10494.30204	-0.075547263	14.3325
21-12-2018	22785.3	26.02	3.4	1.24	NIFTY	27-12-2018	10767.5	20321925	-704100	10592.785	10872.31501	11060.46792	10796.0675	10531.66708	-1.919258166	15.9925
24-12-2018	21700	25.8	3.37	1.25	NIFTY	27-12-2018	10681.9	15013575	-5308350	10597.108	10808.84334	11058.15386	10798.2025	10538.25114	-0.794984908	15.75
25-12-2018	21715															
26-12-2018	22898	25.96	3.39	1.24	NIFTY	27-12-2018	10748.5	11201025	-3812550	10607.037	10788.72889	11057.2336	10801.385	10545.5364	0.623484586	15.92
27-12-2018	23153	26.08	3.41	1.23	NIFTY	27-12-2018	10783.65	7738200	-3462825	10612.979	10787.03593	11057.82114	10804.6725	10551.52386	0.327022375	16.0725
28-12-2018	23035	26.16	3.43	1.24	NIFTY	31-01-2019	10907.75	22476600	654900	10620.785	10827.27395	11063.54168	10807.2875	10551.03332	1.150816282	15.27
31-12-2018	23268	26.17	3.38	1.24	NIFTY	31-01-2019	10916.85	23395950	919350	10627.325	10857.13263	11065.62625	10808.0975	10550.56875	0.083426921	16
01-01-2019	23371.5	26.28	3.4	1.24	NIFTY	31-01-2019	10960.55	23345700	-50250	10637.657	10891.60509	11071.20908	10809.925	10548.64092	0.400298621	15.325
02-01-2019	23325	26	3.36	1.25	NIFTY	31-01-2019	10830.85	24153525	807825	10648.21	10871.35339	11063.73066	10806.08	10548.42934	-1.183334778	16.3875
03-01-2019	22659	25.71	3.32	1.26	NIFTY	31-01-2019	10718.5	25217100	1063575	10657.941	10820.40226	11060.82573	10800.6225	10540.41927	-1.037314708	16.79
04-01-2019	23395	25.84	3.34	1.26	NIFTY	31-01-2019	10777.6	25285650	68550	10670.535	10806.13484	11056.18981	10808.1875	10560.18519	0.551383123	16.1625
07-01-2019	23512	25.95	3.36	1.25	NIFTY	31-01-2019	10803.45	25025025	-260625	10682.033	10805.23989	11057.35866	10811.6025	10565.84634	0.239849317	16.3025
08-01-2019	23743	26.02	3.36	1.25	NIFTY	31-01-2019	10844.65	25445550	420525	10696.498	10818.3766	11032.78422	10828.1	10623.41578	0.381359658	15.7
09-01-2019	23830	26.15	3.38	1.24	NIFTY	31-01-2019	10877.7	25214550	-231000	10712.97	10838.15106	11014.12038	10842.93	10671.73962	0.304758568	15.27
10-01-2019	23953	26.07	3.37	1.25	NIFTY	31-01-2019	10857.75	25009650	-204900	10724.446	10844.68404	11015.7277	10846.635	10677.5423	-0.183402741	15.345
11-01-2019	23950	26	3.36	1.25	NIFTY	31-01-2019	10827.6	24580275	-429375	10736.413	10838.98936	11015.79616	10846.7675	10677.73884	-0.27768184	15.3525
14-01-2019	23867	25.8	3.34	1.26	NIFTY	31-01-2019	10769.8	24777225	196950	10743.841	10815.92624	11016.25959	10844.2425	10672.22541	-0.533820976	16.1575
15-01-2019	23984	26.16	3.39	1.24	NIFTY	31-01-2019	10928.4	25516725	739500	10754.14	10853.41749	11018.70351	10845.1375	10671.57149	1.472636446	15.5825
16-01-2019	24151	26.17	3.39	1.24	NIFTY	31-01-2019	10921.65	25039275	-477450	10761.032	10876.16166	11016.73864	10844.4675	10672.19636	-0.061765675	16.0775
17-01-2019	24321	26.21	3.4	1.24	NIFTY	31-01-2019	10925.85	24702750	-336525	10768.53	10892.72444	11005.54027	10841.435	10677.32973	0.038455728	16.2425
18-01-2019	24687	26.19	3.4	1.24	NIFTY	31-01-2019	10927.15	24560475	-142275	10775.976	10904.19963	10995.8314	10838.8825	10681.9336	0.011898388	16.6175
20-01-2019	24654															
21-01-2019	24610	26.29	3.41	1.23	NIFTY	31-01-2019	10969.7	24789675	229200	10783.079	10926.03309	11012.17234	10848.9925	10685.81266	0.389397052	18.1475
22-01-2019	24390	26.54	3.4	1.24	NIFTY	31-01-2019	10936.2	24317625	-472050	10789.328	10929.42206	11009.75487	10861.7075	10713.66013	-0.305386656	17.985
23-01-2019	24551	26.32	3.37	1.25	NIFTY	31-01-2019	10854.9	24323175	5550	10796.349	10904.58137	11005.77509	10867.0275	10728.27991	-0.743402644	18.085
24-01-2019	24458	26.31	3.38	1.24	NIFTY	31-01-2019	10868.6	24341400	18225	10801.402	10892.58758	11004.64989	10871.275	10737.90011	0.126210283	17.435
25-01-2019	24696	26.14	3.36	1.25	NIFTY	31-01-2019	10785.95	23736975	-604425	10805.021	10857.04172	11002.40925	10865.185	10727.96075	-0.760447528	17.69
28-01-2019	24473	25.85	3.32	1.27	NIFTY	31-01-2019	10676.8	22069725	-1667250	10805.946	10796.96115	11010.72038	10853.1825	10695.64462	-1.011964639	18.8975
29-01-2019	24553	25.84	3.32	1.27	NIFTY	31-01-2019	10668.05	17928750	-4140975	10805.562	10753.99076	11007.41209	10838.5575	10669.70291	-0.081953394	18.4275
30-01-2019	24968	25.84	3.32	1.27	NIFTY	31-01-2019	10642.9	15736950	-2191800	10803.057	10716.96051	11018.3771	10829.16	10639.9429	-0.235750676	17.85
31-01-2019	24976	26.26	3.37	1.25	NIFTY	31-01-2019	10833.85	11532225	-4204725	10806.295	10755.92367	11017.20566	10834.9275	10652.64934	1.794153849	17.1225
01-02-2019	24996	26.4	3.39	1.24	NIFTY	28-02-2019	10914.05	17940750	741675	10812.144	10808.63245	11025.14555	10841.75	10658.35445	0.740272387	15.72
